YEAR,Region,Country,LOC,Block,HYBRID1,Pre,Commercial name,Family relatedness,density,USDA_GROUP,mean_yield,Comment,NEW LOC,NEW Block,,,,,
2016,Late ME7,Spain,6SPA SM,1,DKC6729YG,EI6721KDD1,DKC6729YG,Female Group 60,65,CLAY,16.04370833,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,DKC6729YG,EI6721KDD1,DKC6729YG,Female Group 60,80,CLAY,14.09968627,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,DKC6729YG,EI6721KDD1,DKC6729YG,Female Group 60,95,CLAY,15.04385572,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,DKC6729YG,EI6721KDD1,DKC6729YG,Female Group 60,110,CLAY,12.76605682,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,DKC6729YG,EI6721KDD1,DKC6729YG,Female Group 60,125,CLAY,15.70132075,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6423,EQ6423,EQ6423,Female Group 61,65,CLAY,15.57604828,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6423,EQ6423,EQ6423,Female Group 61,80,CLAY,16.41595455,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6423,EQ6423,EQ6423,Female Group 61,95,CLAY,17.21485714,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6423,EQ6423,EQ6423,Female Group 61,110,CLAY,16.87186719,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6423,EQ6423,EQ6423,Female Group 61,125,CLAY,19.09237037,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6424,EQ6424,EQ6424,Female Group 55,65,CLAY,12.19364706,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6424,EQ6424,EQ6424,Female Group 55,80,CLAY,13.33794681,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6424,EQ6424,EQ6424,Female Group 55,95,CLAY,13.52182353,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6424,EQ6424,EQ6424,Female Group 55,110,CLAY,13.51924138,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6424,EQ6424,EQ6424,Female Group 55,125,CLAY,14.36979661,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6425,EQ6425,EQ6425,Female Group 49,65,CLAY,16.26815934,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6425,EQ6425,EQ6425,Female Group 49,80,CLAY,16.43828221,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6425,EQ6425,EQ6425,Female Group 49,95,CLAY,17.25923464,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6425,EQ6425,EQ6425,Female Group 49,110,CLAY,15.23634545,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6425,EQ6425,EQ6425,Female Group 49,125,CLAY,16.70376515,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6426,EQ6426,EQ6426,Female Group 62,80,CLAY,15.79421519,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6426,EQ6426,EQ6426,Female Group 62,95,CLAY,14.61330645,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6426,EQ6426,EQ6426,Female Group 62,110,CLAY,15.60025581,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6426,EQ6426,EQ6426,Female Group 62,125,CLAY,15.894025,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6427,EQ6427,EQ6427,Female Group 56,65,CLAY,14.91345455,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6427,EQ6427,EQ6427,Female Group 56,80,CLAY,15.64112245,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6427,EQ6427,EQ6427,Female Group 56,95,CLAY,16.88327778,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6427,EQ6427,EQ6427,Female Group 56,110,CLAY,15.52160417,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ6427,EQ6427,EQ6427,Female Group 56,125,CLAY,18.22594444,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ7009,EQ7009,EQ7009,Female Group 55,65,CLAY,17.24319608,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ7009,EQ7009,EQ7009,Female Group 55,95,CLAY,17.14010638,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ7009,EQ7009,EQ7009,Female Group 55,110,CLAY,14.91423881,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ7009,EQ7009,EQ7009,Female Group 55,125,CLAY,17.89588,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ7104,EQ7104,EQ7104,Female Group 54,65,CLAY,16.29467391,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ7104,EQ7104,EQ7104,Female Group 54,80,CLAY,17.9206,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ7104,EQ7104,EQ7104,Female Group 54,95,CLAY,17.13865,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ7104,EQ7104,EQ7104,Female Group 54,110,CLAY,15.33948649,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA SM,1,EQ7104,EQ7104,EQ7104,Female Group 54,125,CLAY,17.02133735,,6SPA SM,1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6050,EN6010,DKC6050,Female Group 39,80,SILT,12.38648649,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6050,EN6010,DKC6050,Female Group 39,95,SILT,13.1,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6050,EN6010,DKC6050,Female Group 39,110,SILT,13.42666667,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6050,EN6010,DKC6050,Female Group 39,125,SILT,13.30526316,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6050,EN6010,DKC6050,Female Group 39,140,SILT,14.03333333,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6442,NL6494,DKC6442,Female Group 15,80,SILT,12.83333333,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6442,NL6494,DKC6442,Female Group 15,95,SILT,13.14166667,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6442,NL6494,DKC6442,Female Group 15,110,SILT,12.8137931,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6442,NL6494,DKC6442,Female Group 15,125,SILT,12.376,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6442,NL6494,DKC6442,Female Group 15,140,SILT,12.97419355,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6630,EL6514,DKC6630,Female Group 61,80,CLAY,14.00769231,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6630,EL6514,DKC6630,Female Group 61,80,SILT,13.516,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6630,EL6514,DKC6630,Female Group 61,95,CLAY,16.25714286,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6630,EL6514,DKC6630,Female Group 61,95,SILT,15.33125,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6630,EL6514,DKC6630,Female Group 61,110,CLAY,15.745,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6630,EL6514,DKC6630,Female Group 61,110,SILT,15.95428571,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6630,EL6514,DKC6630,Female Group 61,125,CLAY,16.35,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6630,EL6514,DKC6630,Female Group 61,125,SILT,16.88518519,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6630,EL6514,DKC6630,Female Group 61,140,SILT,14.54603175,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6650,EN6630,DKC6650,Female Group 57,80,SILT,11.86818182,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6650,EN6630,DKC6650,Female Group 57,95,SILT,11.72702703,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6650,EN6630,DKC6650,Female Group 57,140,CLAY,10.85,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6650,EN6630,DKC6650,Female Group 57,140,SILT,10.209375,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6664,EP6214,DKC6664,Female Group 50,80,SILT,12.61818182,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6664,EP6214,DKC6664,Female Group 50,95,SILT,12.64074074,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6664,EP6214,DKC6664,Female Group 50,110,SILT,12.72962963,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6664,EP6214,DKC6664,Female Group 50,125,SILT,12.48333333,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6728,EI6721,DKC6728,Female Group 60,80,SILT,12.956,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6728,EI6721,DKC6728,Female Group 60,95,SILT,13.35,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6728,EI6721,DKC6728,Female Group 60,110,SILT,13,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6728,EI6721,DKC6728,Female Group 60,125,SILT,12.05833333,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6728,EI6721,DKC6728,Female Group 60,140,CLAY,11.72857143,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6728,EI6721,DKC6728,Female Group 60,140,SILT,12.08888889,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6729YG,EI6721KDD1,DKC6729YG,Female Group 60,80,SILT,12.80454545,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6729YG,EI6721KDD1,DKC6729YG,Female Group 60,110,SILT,12.74473684,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,DKC6729YG,EI6721KDD1,DKC6729YG,Female Group 60,125,SILT,11.89069767,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,80,CLAY,12.56458333,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,80,SILT,12.025,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,95,CLAY,13.80243902,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,95,SILT,12.92,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,110,CLAY,14.43928571,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,110,SILT,13.94444444,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,125,CLAY,14.14117647,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,125,SILT,13.71875,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,140,SILT,13.61904762,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6423,EQ6423,EQ6423,Female Group 61,80,SILT,14.17692308,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6423,EQ6423,EQ6423,Female Group 61,95,SILT,15.30645161,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6423,EQ6423,EQ6423,Female Group 61,110,SILT,15.05,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6423,EQ6423,EQ6423,Female Group 61,125,SILT,14.25,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6423,EQ6423,EQ6423,Female Group 61,140,SILT,14.28387097,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6424,EQ6424,EQ6424,Female Group 55,80,SILT,14.20757576,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6424,EQ6424,EQ6424,Female Group 55,95,CLAY,15.28333333,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6424,EQ6424,EQ6424,Female Group 55,95,SILT,14.65428571,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6424,EQ6424,EQ6424,Female Group 55,110,CLAY,15.29047619,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6424,EQ6424,EQ6424,Female Group 55,110,SILT,14.07741935,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6424,EQ6424,EQ6424,Female Group 55,125,CLAY,13.75217391,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6424,EQ6424,EQ6424,Female Group 55,125,SILT,14.21666667,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6424,EQ6424,EQ6424,Female Group 55,140,CLAY,12.38837209,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6424,EQ6424,EQ6424,Female Group 55,140,SILT,12.67647059,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6425,EQ6425,EQ6425,Female Group 49,80,SILT,12.47894737,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6425,EQ6425,EQ6425,Female Group 49,110,SILT,12.73333333,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6425,EQ6425,EQ6425,Female Group 49,125,SILT,13.18064516,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6425,EQ6425,EQ6425,Female Group 49,140,CLAY,12.82352941,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6425,EQ6425,EQ6425,Female Group 49,140,SILT,12.76153846,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6426,EQ6426,EQ6426,Female Group 62,80,SILT,12.59090909,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6426,EQ6426,EQ6426,Female Group 62,95,CLAY,12.52307692,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6426,EQ6426,EQ6426,Female Group 62,95,SILT,12.625,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6426,EQ6426,EQ6426,Female Group 62,110,CLAY,13.41666667,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6426,EQ6426,EQ6426,Female Group 62,110,SILT,13.66216216,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6426,EQ6426,EQ6426,Female Group 62,125,CLAY,12.7255814,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6426,EQ6426,EQ6426,Female Group 62,140,CLAY,11.936,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6427,EQ6427,EQ6427,Female Group 56,80,CLAY,13.86363636,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6427,EQ6427,EQ6427,Female Group 56,80,SILT,12.0969697,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6427,EQ6427,EQ6427,Female Group 56,95,CLAY,13.98,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6427,EQ6427,EQ6427,Female Group 56,95,SILT,14.92307692,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6427,EQ6427,EQ6427,Female Group 56,125,CLAY,13.5,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6427,EQ6427,EQ6427,Female Group 56,125,SILT,14.14482759,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ6427,EQ6427,EQ6427,Female Group 56,140,SILT,13.99285714,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ7009,EQ7009,EQ7009,Female Group 55,80,SILT,13.71090909,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ7009,EQ7009,EQ7009,Female Group 55,95,CLAY,12.45714286,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ7009,EQ7009,EQ7009,Female Group 55,95,SILT,12.61142857,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ7009,EQ7009,EQ7009,Female Group 55,110,SILT,12.86829268,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ7009,EQ7009,EQ7009,Female Group 55,140,CLAY,13.27352941,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ7009,EQ7009,EQ7009,Female Group 55,140,SILT,10.99166667,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ7104,EQ7104,EQ7104,Female Group 54,80,SILT,11.48431373,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ7104,EQ7104,EQ7104,Female Group 54,95,SILT,11.89512195,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ7104,EQ7104,EQ7104,Female Group 54,110,SILT,12.75238095,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,EQ7104,EQ7104,EQ7104,Female Group 54,140,CLAY,9.469047619,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,P1921,P1921,P1921,,80,SILT,10.872,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,P1921,P1921,P1921,,95,SILT,11.31304348,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,P1921,P1921,P1921,,110,SILT,12.06666667,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,P1921,P1921,P1921,,125,SILT,9.605555556,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,P1921,P1921,P1921,,140,CLAY,10.2875,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R1,3,P1921,P1921,P1921,,140,SILT,9.257142857,,6SPA1,R1,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6050,EN6010,DKC6050,Female Group 39,80,CLAY,13.55454545,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6050,EN6010,DKC6050,Female Group 39,80,SILT,12.62631579,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6050,EN6010,DKC6050,Female Group 39,95,CLAY,14.06046512,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6050,EN6010,DKC6050,Female Group 39,95,SILT,12.79032258,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6050,EN6010,DKC6050,Female Group 39,110,CLAY,13.56,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6050,EN6010,DKC6050,Female Group 39,110,SILT,14.29122807,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6050,EN6010,DKC6050,Female Group 39,125,CLAY,12.88888889,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6050,EN6010,DKC6050,Female Group 39,125,SILT,12.53863636,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6050,EN6010,DKC6050,Female Group 39,140,SILT,13.3939759,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6442,NL6494,DKC6442,Female Group 15,80,CLAY,12.94939759,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6442,NL6494,DKC6442,Female Group 15,80,SILT,13.69285714,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6442,NL6494,DKC6442,Female Group 15,95,CLAY,12.87380952,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6442,NL6494,DKC6442,Female Group 15,95,SILT,13.47333333,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6442,NL6494,DKC6442,Female Group 15,110,SILT,12.86883117,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6442,NL6494,DKC6442,Female Group 15,125,CLAY,12.94166667,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6442,NL6494,DKC6442,Female Group 15,125,SILT,12.34074074,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6442,NL6494,DKC6442,Female Group 15,140,CLAY,12.86388889,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6442,NL6494,DKC6442,Female Group 15,140,SILT,12.11,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6630,EL6514,DKC6630,Female Group 61,80,CLAY,13.66666667,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6630,EL6514,DKC6630,Female Group 61,80,SILT,13.22857143,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6630,EL6514,DKC6630,Female Group 61,95,CLAY,13.70923077,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6630,EL6514,DKC6630,Female Group 61,95,SILT,13.82758621,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6630,EL6514,DKC6630,Female Group 61,125,CLAY,12.06973684,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6630,EL6514,DKC6630,Female Group 61,125,SILT,11.61304348,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6630,EL6514,DKC6630,Female Group 61,140,CLAY,11.53333333,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6630,EL6514,DKC6630,Female Group 61,140,SILT,11.06891892,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6650,EN6630,DKC6650,Female Group 57,80,CLAY,12.47882353,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6650,EN6630,DKC6650,Female Group 57,95,CLAY,13.33396226,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6650,EN6630,DKC6650,Female Group 57,95,SILT,12.496875,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6650,EN6630,DKC6650,Female Group 57,110,CLAY,12.91111111,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6650,EN6630,DKC6650,Female Group 57,110,SILT,12.24782609,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6650,EN6630,DKC6650,Female Group 57,125,CLAY,12.63043478,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6650,EN6630,DKC6650,Female Group 57,125,SILT,12.02352941,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6650,EN6630,DKC6650,Female Group 57,140,SILT,11.83488372,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6664,EP6214,DKC6664,Female Group 50,80,CLAY,16.41428571,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6664,EP6214,DKC6664,Female Group 50,80,SILT,16.51764706,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6664,EP6214,DKC6664,Female Group 50,95,CLAY,16.47906977,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6664,EP6214,DKC6664,Female Group 50,95,SILT,16.035,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6664,EP6214,DKC6664,Female Group 50,110,CLAY,16.625,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6664,EP6214,DKC6664,Female Group 50,110,SILT,16.42295082,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6664,EP6214,DKC6664,Female Group 50,125,CLAY,14.26666667,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6664,EP6214,DKC6664,Female Group 50,125,SILT,14.34736842,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6664,EP6214,DKC6664,Female Group 50,140,CLAY,14.63888889,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,DKC6664,EP6214,DKC6664,Female Group 50,140,SILT,15.15074627,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,80,CLAY,12.49122807,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,80,SILT,12.2375,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,95,CLAY,11.83421053,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,95,SILT,11.37209302,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,125,CLAY,10.06888889,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,125,SILT,10.5265625,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,140,CLAY,10.58076923,,6SPA1,R2,,,,,
2016,Late ME7,Spain,6SPA1_R2,4,EQ6314,EQ6314XPY1,EQ6314,Female Group 39,140,SILT,11.74864865,,6SPA1,R2,,,,,
